[INFO] RiTa.WordNet.version [033]
file	readability
Scalabrino/snippets/100.jsnp	0.17082539945840836
Scalabrino/snippets/101.jsnp	0.1107793003320694
Scalabrino/snippets/102.jsnp	0.695719838142395
Scalabrino/snippets/103.jsnp	0.7198036313056946
Scalabrino/snippets/104.jsnp	0.6850035190582275
Scalabrino/snippets/105.jsnp	0.46804749965667725
Scalabrino/snippets/106.jsnp	0.5668665766716003
Scalabrino/snippets/107.jsnp	0.4015498757362366
Scalabrino/snippets/108.jsnp	0.28764504194259644
Scalabrino/snippets/109.jsnp	0.12334511429071426
Scalabrino/snippets/10.jsnp	0.10555171966552734
Scalabrino/snippets/110.jsnp	0.38833367824554443
Scalabrino/snippets/111.jsnp	0.5049319863319397
Scalabrino/snippets/112.jsnp	0.7349956035614014
Scalabrino/snippets/113.jsnp	0.17365558445453644
Scalabrino/snippets/114.jsnp	0.8587984442710876
Scalabrino/snippets/115.jsnp	0.8323816657066345
Scalabrino/snippets/116.jsnp	0.7278193831443787
Scalabrino/snippets/117.jsnp	0.48092952370643616
Scalabrino/snippets/118.jsnp	NaN
Scalabrino/snippets/119.jsnp	0.030803458765149117
Scalabrino/snippets/11.jsnp	0.7099295258522034
Scalabrino/snippets/120.jsnp	0.4596811830997467
Scalabrino/snippets/121.jsnp	0.7573636174201965
Scalabrino/snippets/122.jsnp	0.46427246928215027
Scalabrino/snippets/123.jsnp	0.48848864436149597
Scalabrino/snippets/124.jsnp	0.6472103595733643
Scalabrino/snippets/125.jsnp	0.26235339045524597
Scalabrino/snippets/126.jsnp	0.4298825263977051
Scalabrino/snippets/127.jsnp	0.11149367690086365
Scalabrino/snippets/128.jsnp	0.19929139316082
Scalabrino/snippets/129.jsnp	0.7807241082191467
Scalabrino/snippets/12.jsnp	0.6936550736427307
Scalabrino/snippets/130.jsnp	0.22066226601600647
Scalabrino/snippets/131.jsnp	0.3888193368911743
Scalabrino/snippets/132.jsnp	0.46693459898233414
Scalabrino/snippets/133.jsnp	0.5324180722236633
Scalabrino/snippets/134.jsnp	0.7510976791381836
Scalabrino/snippets/135.jsnp	0.05256545543670654
Scalabrino/snippets/136.jsnp	0.6464537382125854
Scalabrino/snippets/137.jsnp	0.22218173742294312
Scalabrino/snippets/138.jsnp	0.541003942489624
Scalabrino/snippets/139.jsnp	NaN
Scalabrino/snippets/13.jsnp	0.1748310625553131
