[INFO] RiTa.WordNet.version [033]
file	readability
BadNamesNoComments/src/main/java/java/classes/DoubleSummaryStatistics.java	0.7738834375684912
BadNamesNoComments/src/main/java/java/classes/DynamicTreeNode.java	0.7961582839488983
BadNamesNoComments/src/main/java/java/classes/ElementTreePanel.java	0.5986011340890242
BadNamesNoComments/src/main/java/java/classes/HelloWorld.java	0.5703335429231325
BadNamesNoComments/src/main/java/java/classes/Month.java	0.744954014525694
BadNamesNoComments/src/main/java/java/classes/Notepad.java	0.7158913998199361
BadNamesNoComments/src/main/java/java/classes/SampleData.java	0.842040665447712
BadNamesNoComments/src/main/java/java/classes/SampleTreeCellRenderer.java	0.3233919143676758
BadNamesNoComments/src/main/java/java/classes/SampleTree.java	0.6404577884823084
BadNamesNoComments/src/main/java/java/classes/SampleTreeModel.java	0.7240322232246399
BadNamesNoComments/src/main/java/java/classes/Stylepad.java	0.6970714907283369
BadNamesNoComments/src/main/java/java/classes/Wonderland.java	0.6139699319998423
