[INFO] RiTa.WordNet.version [033]
file	readability
BadNames/src/main/java/java/classes/DoubleSummaryStatistics.java	0.9016314772042361
BadNames/src/main/java/java/classes/DynamicTreeNode.java	0.9112153500318527
BadNames/src/main/java/java/classes/ElementTreePanel.java	0.7901297904874968
BadNames/src/main/java/java/classes/HelloWorld.java	0.5601967194428047
BadNames/src/main/java/java/classes/Month.java	0.8946501858094159
BadNames/src/main/java/java/classes/Notepad.java	0.7809337923037154
BadNames/src/main/java/java/classes/SampleData.java	0.91841109842062
BadNames/src/main/java/java/classes/SampleTreeCellRenderer.java	0.8118601739406586
BadNames/src/main/java/java/classes/SampleTree.java	0.7309502112865448
BadNames/src/main/java/java/classes/SampleTreeModel.java	0.8865060210227966
BadNames/src/main/java/java/classes/Stylepad.java	0.7314952598965686
BadNames/src/main/java/java/classes/Wonderland.java	0.6168866604566574
