[INFO] RiTa.WordNet.version [033]
file	readability
Scalabrino/snippets/100.jsnp	NaN
Scalabrino/snippets/101.jsnp	NaN
Scalabrino/snippets/102.jsnp	NaN
Scalabrino/snippets/103.jsnp	NaN
Scalabrino/snippets/104.jsnp	NaN
Scalabrino/snippets/105.jsnp	NaN
Scalabrino/snippets/106.jsnp	NaN
Scalabrino/snippets/107.jsnp	NaN
Scalabrino/snippets/108.jsnp	NaN
Scalabrino/snippets/109.jsnp	NaN
Scalabrino/snippets/10.jsnp	NaN
Scalabrino/snippets/110.jsnp	NaN
Scalabrino/snippets/111.jsnp	NaN
Scalabrino/snippets/112.jsnp	NaN
Scalabrino/snippets/113.jsnp	NaN
Scalabrino/snippets/114.jsnp	NaN
Scalabrino/snippets/115.jsnp	NaN
Scalabrino/snippets/116.jsnp	NaN
Scalabrino/snippets/117.jsnp	NaN
Scalabrino/snippets/118.jsnp	NaN
Scalabrino/snippets/119.jsnp	NaN
Scalabrino/snippets/11.jsnp	NaN
Scalabrino/snippets/120.jsnp	NaN
Scalabrino/snippets/121.jsnp	NaN
Scalabrino/snippets/122.jsnp	NaN
Scalabrino/snippets/123.jsnp	NaN
Scalabrino/snippets/124.jsnp	NaN
Scalabrino/snippets/125.jsnp	NaN
Scalabrino/snippets/126.jsnp	NaN
Scalabrino/snippets/127.jsnp	NaN
Scalabrino/snippets/128.jsnp	NaN
Scalabrino/snippets/129.jsnp	NaN
Scalabrino/snippets/12.jsnp	NaN
Scalabrino/snippets/130.jsnp	NaN
Scalabrino/snippets/131.jsnp	NaN
Scalabrino/snippets/132.jsnp	NaN
Scalabrino/snippets/133.jsnp	NaN
Scalabrino/snippets/134.jsnp	NaN
Scalabrino/snippets/135.jsnp	NaN
Scalabrino/snippets/136.jsnp	NaN
Scalabrino/snippets/137.jsnp	NaN
Scalabrino/snippets/138.jsnp	NaN
Scalabrino/snippets/139.jsnp	NaN
Scalabrino/snippets/13.jsnp	NaN
Scalabrino/snippets/140.jsnp	NaN
Scalabrino/snippets/141.jsnp	NaN
Scalabrino/snippets/142.jsnp	NaN
Scalabrino/snippets/143.jsnp	NaN
Scalabrino/snippets/144.jsnp	NaN
Scalabrino/snippets/145.jsnp	NaN
Scalabrino/snippets/146.jsnp	NaN
Scalabrino/snippets/147.jsnp	NaN
Scalabrino/snippets/148.jsnp	NaN
Scalabrino/snippets/149.jsnp	NaN
Scalabrino/snippets/14.jsnp	NaN
